asset_id,asset_name,company,company_cn,phase,indications,targets,mechanism,country,data_quality,data_sources,clinical_trial_id,next_milestone,estimated_timeline,source_url,notes,location,funding,priority,therapeutic_area,generic_name,status,rationale,expected_launch
W10-CT-013,IMPT-514,ImmPACT Bio,,Phase 1/2 (2024),SLE | Autoimmune Diseases,CD19 + CD20,Dual CD19/CD20 targeting for comprehensive B cell depletion,United States,0.86,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=IMPT-514"", ""company"": """", ""press_releases"": """"}",,,,,,US,,,,,,,
W10-CT-014,GC012F,Gracell Biotechnologies (AstraZeneca),,Phase 1,SLE,CD19 + BCMA,"Next-day manufacturing, dual-targeting",China,0.86,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=GC012F"", ""company"": """", ""press_releases"": """"}",,,,,,China,,,,,,,
W10-CT-015,BCMA-CD19 compound CAR T,iCell Gene Therapeutics,,Phase 1,SLE,CD19 + BCMA,Sequential or simultaneous dual targeting,China,0.86,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=BCMA-CD19%20compound%20CAR%20T"", ""company"": """", ""press_releases"": """"}",,,,,,China,,,,,,,
W10-CT-016,Descartes-08,Cartesian Therapeutics,,Phase 1/2 (Soon),SLE | Myasthenia Gravis | Multiple Sclerosis,BCMA,"RNA-engineered CAR-T, no lymphodepletion needed, dosing flexibility",United States,0.86,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=Descartes-08"", ""company"": """", ""press_releases"": """"}",,,,,,US,,,,,,,
W10-CT-017,Universal CAR-T (BCMA/CD19),Xuanwu Hospital (Beijing),,Phase 1,Refractory Autoimmune Diseases of Nervous System | NMOSD | Myasthenia Gravis | MS | CIDP,BCMA + CD19,"CRISPR-Cas9 edited, off-the-shelf, GVHD/immune rejection genes knocked out",China,0.86,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=Universal%20CAR-T%20(BCMA/CD19)"", ""company"": """", ""press_releases"": """"}",,,,,,China,,,,,,,
W10-CT-018,Undisclosed CAR-NK,Cincinnati Children's Hospital,,Preclinical,SLE,PD-1,Targets T follicular helper cells (TFH) selectively via weak PD-1 binding,United States,0.86,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=Undisclosed%20CAR-NK"", ""company"": """", ""press_releases"": """"}",,,,,,US,,,,,,,
W10-CT-019,Undisclosed CAR-Treg,Sangamo Therapeutics,,Phase 1/2,Liver Transplant Rejection | Kidney Transplant Rejection,HLA-A2,HLA-A2 targeted CAR-Treg for transplant tolerance,United States,0.86,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=Undisclosed%20CAR-Treg"", ""company"": """", ""press_releases"": """"}",,,,,,US,,,,,,,
W10-CT-020,Fox19CAR-Tregs,Academic (Nature Medicine publication),,Preclinical,SLE,CD19,"Tregs overexpressing FoxP3 with CD19 CAR, suppress B cell proliferation",Research,0.86,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=Fox19CAR-Tregs"", ""company"": """", ""press_releases"": """"}",,,,,,Research,,,,,,,
W10-CT-021,Undisclosed CAR-Treg,Quell Therapeutics,,Phase 1/2,Liver Transplant | Kidney Transplant,HLA-A2,Engineered Tregs for transplant tolerance,United Kingdom,0.86,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=Undisclosed%20CAR-Treg"", ""company"": """", ""press_releases"": """"}",,,,,,UK,,,,,,,
W10-CT-022,Type II Collagen CAR-Treg,Academic Research,,Preclinical,Rheumatoid Arthritis,Type II Collagen,Antigen-specific suppression for RA,Research,0.86,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=Type%20II%20Collagen%20CAR-Treg"", ""company"": """", ""press_releases"": """"}",,,,,,Research,,,,,,,
W10-CT-023,Citrullinated Vimentin CAR-Treg,Academic Research,,Preclinical,Rheumatoid Arthritis,Citrullinated Vimentin (CV),Targets key autoantigen in synovial tissue,Research,0.86,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=Citrullinated%20Vimentin%20CAR-Treg"", ""company"": """", ""press_releases"": """"}",,,,,,Research,,,,,,,
W11-001,Descartes-08,Cartesian Therapeutics,,Phase 2 (TRITON),Dermatomyositis,N/A,N/A,N/A,0.0,N/A,,,,,"BCMA-targeted CAR-T, outpatient administration without preconditioning chemotherapy",,,,,,,,
W11-002,Brepocitinib,Priovant Therapeutics/Roivant,,Phase 3 (VALOR),Dermatomyositis,N/A,N/A,N/A,0.0,N/A,,,,,"First ever positive registrational trial for targeted therapy in dermatomyositis, FDA submission planned early 2026",,,,,,,,
W11-003,Efgartigimod,argenx,,Phase 2/3 (ALKIVIA),Dermatomyositis/Polymyositis,N/A,N/A,N/A,0.0,N/A,,,,,"Targets antibody recycling, enrolled 132 participants",,,,,,,,
W11-004,Dazukibart,Roche,,Phase 2,Dermatomyositis,N/A,N/A,N/A,0.0,N/A,,,,,Positive Phase 2 results published in Lancet 2025,,,,,,,,
W11-005,HuABC2,JN Biosciences,,Phase 2,Polymyositis,N/A,N/A,N/A,0.0,N/A,,,,,BDCA2 targeting plasmacytoid dendritic cells,,,,,,,,
W11-006,PF1801,ImmunoForge,,Phase 2,Polymyositis,N/A,N/A,N/A,0.0,N/A,,,,,Korean biotech developing PM/DM therapies,,,,,,,,
W11-007,PN-101,Paean Biotechnology,,Phase 1/2,Polymyositis/Dermatomyositis,N/A,N/A,N/A,0.0,N/A,,,,,First-in-class mitochondrial drug candidate,,,,,,,,
W11-008,M5049,Merck KGaA,,Phase 2,Polymyositis,N/A,N/A,N/A,0.0,N/A,,,,,Targeting interferon pathway,,,,,,,,
W11-009,Inebilizumab,Mitsubishi Tanabe Pharma,,Phase 3,Systemic Sclerosis,N/A,N/A,N/A,0.0,N/A,,,,,"MT-0551, targeting B cells and plasmablasts",,,,,,,,
W11-010,Tibulizumab,Zura Bio,,Phase 2,Systemic Sclerosis,N/A,N/A,N/A,0.0,N/A,,,,,Dual-pathway approach for immune dysfunction and fibrosis,,,,,,,,
W11-011,Amlitelimab,Sanofi,,Phase 1/2,Systemic Sclerosis,N/A,N/A,N/A,0.0,N/A,,,,,Entered Phase 1/2 trials October 2024,,,,,,,,
W11-012,CABA-201,Cabaletta Bio,,Phase 1/2,Systemic Sclerosis,N/A,N/A,N/A,0.0,N/A,,,,,Positive clinical data presented at ACR Convergence 2024,,,,,,,,
W11-013,Avacopan,Amgen/ChemoCentryx,,Approved/Phase 3 extension,ANCA Vasculitis,N/A,N/A,N/A,0.0,N/A,,,,,"First-in-class complement inhibitor, approved 2022",,,,,,,,
W11-014,Lixudebart,Alentis Therapeutics,,Phase 1/2,ANCA Vasculitis,N/A,N/A,N/A,0.0,N/A,,,,,Targeting renal involvement in ANCA vasculitis,,,,,,,,
W11-015,NM8074,NovelMed Therapeutics,,Phase 2,ANCA Vasculitis,N/A,N/A,N/A,0.0,N/A,,,,,Alternative complement pathway inhibitor,,,,,,,,
W11-016,Ianalumab,Novartis,,Phase 3,Sjögren's Syndrome,N/A,N/A,N/A,0.0,N/A,,,,,"Positive Phase 2b results, reducing ESSDAI scores",,,,,,,,
W11-017,Dazodalibep,Horizon Therapeutics,,Phase 3,Sjögren's Syndrome,N/A,N/A,N/A,0.0,N/A,,,,,Both cohorts met primary endpoints in Phase 2,,,,,,,,
W11-018,Telitacicept,RemeGen,,Phase 2/3,Sjögren's Syndrome,N/A,N/A,N/A,0.0,N/A,,,,,Significant improvement in ESSDAI score vs placebo,,,,,,,,
W11-019,Descartes-08,Cartesian Therapeutics,,Phase 1/2 (HELIOS),Juvenile Dermatomyositis,N/A,N/A,N/A,0.0,N/A,,,,,"Pediatric trial initiated January 2026, Rare Pediatric Disease Designation",,,,,,,,
W11-020,Abatacept,Bristol Myers Squibb,,Phase 3 (LIMIT-JIA),Juvenile Idiopathic Arthritis,N/A,N/A,N/A,0.0,N/A,,,,,Preventing progression of oligoarticular to polyarticular JIA,,,,,,,,
W11-021,Sarilumab,Sanofi/Regeneron,,Phase 2/3,Systemic JIA,N/A,N/A,N/A,0.0,N/A,,,,,Dose-finding study in pediatric patients,,,,,,,,
W11-022,Secukinumab,Novartis,,Phase 3,Juvenile Psoriatic Arthritis/ERA,N/A,N/A,N/A,0.0,N/A,,,,,Randomized withdrawal study in JIA categories,,,,,,,,
W11-023,Upadacitinib,AbbVie,,Phase 3 (PIP),Pediatric SLE,N/A,N/A,N/A,0.0,N/A,,,,,Pediatric Investigation Plan agreed with EMA,,,,,,,,
W11-024,Voclosporin,Aurinia Pharma,,Phase 3,Pediatric Lupus Nephritis,N/A,N/A,N/A,0.0,N/A,,,,,"Adult indication granted, pediatric PIP agreed",,,,,,,,
W11-025,Obinutuzumab,Roche,,Phase 3,Pediatric SLE,N/A,N/A,N/A,0.0,N/A,,,,,Phase 3 trial ongoing,,,,,,,,
W11-026,Deucravacitinib,Bristol Myers Squibb,,Phase 2/3,Pediatric SLE,N/A,N/A,N/A,0.0,N/A,,,,,Allosteric TYK2 inhibitor,,,,,,,,
W11-027,Nipocalimab,Johnson & Johnson,,Phase 3 (Vivacity),Pediatric SLE,N/A,N/A,N/A,0.0,N/A,,,,,Also in development for cSLE,,,,,,,,
W11-028,Dapirolizumab pegol,UCB/Biogen,,Phase 3,Pediatric SLE,N/A,N/A,N/A,0.0,N/A,,,,,PEGylated antibody fragment,,,,,,,,
W11-029,Belimumab,GSK,,Approved,Pediatric SLE,N/A,N/A,N/A,0.0,N/A,,,,,Only biologic approved for cSLE (age 5+),,,,,,,,
W11-030,Anifrolumab,AstraZeneca,,Phase 3 (PIP),Pediatric SLE,N/A,N/A,N/A,0.0,N/A,,,,,"Adult indication granted, pediatric development ongoing",,,,,,,,
W11-031,Zetomipzomib,Kezar Life Sciences,,Phase 2a (PORTOLA),Autoimmune Hepatitis,N/A,N/A,N/A,0.0,N/A,,,,,"Selective immunoproteasome inhibitor, enrollment complete",,,,,,,,
W11-032,Ianalumab,MorphoSys/Novartis,,Phase 2/3 (AMBER),Autoimmune Hepatitis,N/A,N/A,N/A,0.0,N/A,,,,,ADCC-mediated B-cell depletion,,,,,,,,
W11-033,JKB-122,TaiwanJ Pharmaceuticals,,Phase 2/3,Autoimmune Hepatitis,N/A,N/A,N/A,0.0,N/A,,,,,"Orphan drug designation, positive Phase 2 results",,,,,,,,
W11-034,Seladelpar,Gilead,,Approved (US),Primary Biliary Cholangitis,N/A,N/A,N/A,0.0,N/A,,,,,"FDA accelerated approval August 2024, Phase 3 ongoing",,,,,,,,
W11-035,Elafibranor,Ipsen/Genfit,,Phase 3/Approved,Primary Biliary Cholangitis,N/A,N/A,N/A,0.0,N/A,,,,,"Positive Phase 3 results, regulatory submissions ongoing",,,,,,,,
W11-036,Saroglitazar,Zydus Lifesciences,,Phase 3,Primary Biliary Cholangitis,N/A,N/A,N/A,0.0,N/A,,,,,"Positive Phase 2 results, EPICS-III ongoing",,,,,,,,
W11-037,Setanaxib,Genkyotex/Calliditas,,Phase 2b/3 (TRANSFORM),Primary Biliary Cholangitis,N/A,N/A,N/A,0.0,N/A,,,,,Targeting liver fibrosis in PBC,,,,,,,,
W11-038,CNP-104,Cour Pharmaceuticals,,Phase 2b (planned),Primary Biliary Cholangitis,N/A,N/A,N/A,0.0,N/A,,,,,"Encapsulated autoantigen PDC-E2, Fast Track and Orphan Drug designation",,,,,,,,
W11-039,Tropifexor,Novartis,,Phase 2,Primary Biliary Cholangitis,N/A,N/A,N/A,0.0,N/A,,,,,Non-steroidal FXR agonist,,,,,,,,
W11-040,Inebilizumab,Horizon/Viela Bio,,Approved (April 2025),Autoimmune Pancreatitis (IgG4-RD),N/A,N/A,N/A,0.0,N/A,,,,,First FDA-approved treatment for IgG4-related disease including Type 1 AIP,,,,,,,,
W11-041,Teplizumab,Provention Bio/Sanofi,,Approved/Phase 2 extension,Type 1 Diabetes,N/A,N/A,N/A,0.0,N/A,,,,,"First disease-modifying therapy for T1D, delays onset by ~3 years",,,,,,,,
W11-042,Baricitinib,Eli Lilly,,Phase 2/3,Type 1 Diabetes,N/A,N/A,N/A,0.0,N/A,,,,,"BANDIT study showed beta-cell preservation, T1D Plus platform",,,,,,,,
W11-043,Golimumab,Janssen,,Phase 2,Type 1 Diabetes,N/A,N/A,N/A,0.0,N/A,,,,,T1GER study showed beta-cell preservation,,,,,,,,
W11-044,ASITI-201,Liperate Therapeutics/UQ,,Phase 1,Type 1 Diabetes,N/A,N/A,N/A,0.0,N/A,,,,,"Pancreatic protein + vitamin D, world-first immunotherapy trial",,,,,,,,
W11-045,CNP-103,Cour Pharmaceuticals,,Phase 1 (planned),Type 1 Diabetes,N/A,N/A,N/A,0.0,N/A,,,,,Encapsulated recombinant proteins covering >95% of T1D antigens,,,,,,,,
W11-046,DNTH103,Dianthus Therapeutics,,Phase 2 (MaGic),Myasthenia Gravis,N/A,N/A,N/A,0.0,N/A,,,,,"60-day half-life, potent complement pathway inhibition",,,,,,,,
W11-047,Descartes-08,Cartesian Therapeutics,,Phase 3 (AURORA),Myasthenia Gravis,N/A,N/A,N/A,0.0,N/A,,,,,"Outpatient CAR-T without preconditioning, named to Nature Medicine's trials to shape medicine 2026",,,,,,,,
W11-048,CABA-201,Cabaletta Bio,,Phase 1/2,Myasthenia Gravis,N/A,N/A,N/A,0.0,N/A,,,,,Potential immune reset approach,,,,,,,,
W11-049,CNP-106,Cour Pharmaceuticals,,Phase 1b/2a,Myasthenia Gravis,N/A,N/A,N/A,0.0,N/A,,,,,Encapsulated AChR-associated autoantigens,,,,,,,,
W11-050,Telitacicept,RemeGen,,Phase 3,Myasthenia Gravis,N/A,N/A,N/A,0.0,N/A,,,,,Targeting B cell survival factors,,,,,,,,
W11-051,Inebilizumab,Horizon/Viela Bio,,Phase 3 (MINT),Myasthenia Gravis,N/A,N/A,N/A,0.0,N/A,,,,,Targeting B cells for depletion,,,,,,,,
W11-052,Rozanolixizumab,UCB,,"Approved (CIDP, Phase 3 MG)",Myasthenia Gravis,N/A,N/A,N/A,0.0,N/A,,,,,Subcutaneous FcRn blocker,,,,,,,,
W11-053,Fenebrutinib,Roche,,Phase 3 (FENtrepid),Multiple Sclerosis,N/A,N/A,N/A,0.0,N/A,,,,,"Brain-penetrant BTK inhibitor, superior efficacy data vs Ocrevus presented at CMSC 2025",,,,,,,,
W11-054,Tolebrutinib,Sanofi,,Phase 3,Multiple Sclerosis,N/A,N/A,N/A,0.0,N/A,,,,,CNS-penetrant BTK inhibitor,,,,,,,,
W11-055,Evobrutinib,Merck KGaA,,Phase 3,Multiple Sclerosis,N/A,N/A,N/A,0.0,N/A,,,,,Reversible BTK inhibitor,,,,,,,,
W11-056,Clemastine,University of California/ReMD Bio,,Phase 2 (ReVIVE),Multiple Sclerosis,N/A,N/A,N/A,0.0,N/A,,,,,Targeting remyelination in MS,,,,,,,,
W11-057,CNM-Au8,Clene Nanomedicine,,Phase 2/3 (VISIONARY-MS),Multiple Sclerosis,N/A,N/A,N/A,0.0,N/A,,,,,"Remyelination therapy, improved LCLA and MRI metrics",,,,,,,,
W11-058,Opicinumab,Biogen,,Phase 2 (AFFINITY),Multiple Sclerosis,N/A,N/A,N/A,0.0,N/A,,,,,Remyelination approach,,,,,,,,
W11-059,P-CD19CD20-ALLO1,Poseida/Roche,,Phase 1,Multiple Sclerosis,N/A,N/A,N/A,0.0,N/A,,,,,"Off-the-shelf CAR-T for immune reset, FPI Q4 2025",,,,,,,,
W11-060,Satralizumab,Roche/Chugai,,Approved,Neuromyelitis Optica,N/A,N/A,N/A,0.0,N/A,,,,,"Approved for NMOSD, subcutaneous monthly dosing",,,,,,,,
W11-061,Inebilizumab,Horizon/Viela Bio,,Approved,Neuromyelitis Optica,N/A,N/A,N/A,0.0,N/A,,,,,"Approved for NMOSD, targets B cells and plasmablasts",,,,,,,,
W11-062,Eculizumab,Alexion/AstraZeneca,,Approved,Neuromyelitis Optica,N/A,N/A,N/A,0.0,N/A,,,,,First approved therapy for NMOSD,,,,,,,,
W11-063,Ravulizumab,Alexion/AstraZeneca,,Phase 3,Neuromyelitis Optica,N/A,N/A,N/A,0.0,N/A,,,,,"Long-acting C5 inhibitor, extended dosing interval",,,,,,,,
W11-064,Tocilizumab,Roche/Chugai,,Phase 2/3,Neuromyelitis Optica,N/A,N/A,N/A,0.0,N/A,,,,,Repurposed for NMOSD,,,,,,,,
W11-065,Efgartigimod,argenx,,Approved (Vyvgart Hytrulo),CIDP,N/A,N/A,N/A,0.0,N/A,,,,,"FDA approved June 2024 for CIDP, subcutaneous weekly injection",,,,,,,,
W11-066,Rozanolixizumab,UCB,,Phase 3,CIDP,N/A,N/A,N/A,0.0,N/A,,,,,Subcutaneous anti-FcRn antibody,,,,,,,,
W11-067,Nipocalimab,Johnson & Johnson,,Phase 3 (ARISE),CIDP,N/A,N/A,N/A,0.0,N/A,,,,,Completion expected 2027,,,,,,,,
W11-068,Batoclimab,Immunovant/HanAll,,Phase 2/3,CIDP,N/A,N/A,N/A,0.0,N/A,,,,,"Phase 2b results expected, 340mg and 680mg doses",,,,,,,,
W11-069,SAR445088,Sanofi,,Phase 2,CIDP,N/A,N/A,N/A,0.0,N/A,,,,,Proximal classical complement inhibition,,,,,,,,
W11-070,Afamelanotide,Clinuvel,,Phase 3 (CUV105),Vitiligo,N/A,N/A,N/A,0.0,N/A,,,,,"Non-immunosuppressive melanocyte targeting, Phase 3 ongoing 2026",,,,,,,,
W11-071,AMG 714 (Ordesekimab),Amgen,,Phase 2,Vitiligo,N/A,N/A,N/A,0.0,N/A,,,,,"Targets tissue-resident memory T cells, completed May 2025",,,,,,,,
W11-072,Ritlecitinib,Pfizer,,Phase 3 (TRANQUILLO),Vitiligo,N/A,N/A,N/A,0.0,N/A,,,,,Phase 2b: first oral JAK to show stabilization AND repigmentation,,,,,,,,
W11-073,Upadacitinib,AbbVie,,Phase 3,Vitiligo,N/A,N/A,N/A,0.0,N/A,,,,,"Positive Phase 3 data, T-VASI50 and F-VASI75 endpoints met",,,,,,,,
W11-074,Povorcitinib,Incyte,,Phase 3,Vitiligo,N/A,N/A,N/A,0.0,N/A,,,,,"Phase 3 trials NCT06113445, NCT06113471",,,,,,,,
W11-075,Anifrolumab,AstraZeneca,,Phase 2,Vitiligo,N/A,N/A,N/A,0.0,N/A,,,,,Targeting interferon pathway in vitiligo,,,,,,,,
W11-076,Crisaborole,Pfizer,,Phase 2,Vitiligo,N/A,N/A,N/A,0.0,N/A,,,,,"Topical non-steroidal option, Phase 2 completed March 2024",,,,,,,,
W11-077,LP-310,Lipella Pharmaceuticals,,Phase 2,Oral Lichen Planus,N/A,N/A,N/A,0.0,N/A,,,,,"No approved pharmacotherapy for OLP, topline readout H2 2025",,,,,,,,
W11-078,Bertilimumab,Immune Pharmaceuticals,,Phase 2,Bullous Pemphigoid,N/A,N/A,N/A,0.0,N/A,,,,,"Fast Track Designation, 81% decline in BPDAI scores in Phase 2",,,,,,,,
W11-079,Dupilumab,Sanofi/Regeneron,,Phase 2,Bullous Pemphigoid,N/A,N/A,N/A,0.0,N/A,,,,,Targeting Th2 responses in BP,,,,,,,,
W11-080,Efgartigimod,argenx,,Phase 2/3 (BALLAD),Bullous Pemphigoid,N/A,N/A,N/A,0.0,N/A,,,,,Targeting autoantibody reduction,,,,,,,,
W11-081,Nomacopan,Akari Therapeutics,,Phase 3,Bullous Pemphigoid,N/A,N/A,N/A,0.0,N/A,,,,,Phase 3 trial ongoing,,,,,,,,
W11-082,Avdoralimab,Innate Pharma,,Phase 2,Bullous Pemphigoid,N/A,N/A,N/A,0.0,N/A,,,,,Targeting complement pathway,,,,,,,,
W11-083,Lutikizumab,AbbVie,,Phase 3,Hidradenitis Suppurativa,N/A,N/A,N/A,0.0,N/A,,,,,"Positive Phase 2 results, advanced to Phase 3",,,,,,,,
W11-084,Bimekizumab,UCB,,Phase 3 (BE HEARD),Hidradenitis Suppurativa,N/A,N/A,N/A,0.0,N/A,,,,,Positive skin pain improvements over 48 weeks,,,,,,,,
W11-085,Imsidolimab,AnaptysBio,,Phase 3 (HARP),Hidradenitis Suppurativa,N/A,N/A,N/A,0.0,N/A,,,,,Targeting IL-36 pathway in HS,,,,,,,,
W11-086,Brensocatib,Insmed,,Phase 2 (CEDAR),Hidradenitis Suppurativa,N/A,N/A,N/A,0.0,N/A,,,,,First patient randomized December 2024,,,,,,,,
W11-087,AVTX-009,Avalo Therapeutics,,Phase 2 (LOTUS),Hidradenitis Suppurativa,N/A,N/A,N/A,0.0,N/A,,,,,"IND active July 2024, ~180 patients planned",,,,,,,,
W11-088,Vilobelimab,InflaRx,,Phase 2,Hidradenitis Suppurativa,N/A,N/A,N/A,0.0,N/A,,,,,First-in-class anti-C5a antibody,,,,,,,,
W12-001,IPEX Gene Therapy (FOXP3),Stanford SPARK / Center for Definitive and Curative Medicine,,N/A,IPEX Syndrome,N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune - Rare Disease,,Active,,
W12-002,RNA Editing for Inflammation,AIRNA (Stanford Spinout),,N/A,Multiple inflammatory diseases,N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune/Inflammation,,Active,,
W12-003,Halo Biosciences SM08086,Halo Biosciences,,N/A,"Group 3 PH, ILD, COPD, CF",N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune/Fibrosis,,Active,,
W12-004,Regulatory T Cell Enhancement,Benoist Lab / Harvard Blavatnik,,N/A,"IBD, Food Allergies",N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune,,Active,,
W12-005,Food Allergy Antibody Therapy,Nadeau Lab / Harvard,,N/A,"Food Allergies (peanut, shellfish, eggs)",N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune/Allergy,,Active,,
W12-006,Universal Red Blood Cells,Duraisingh Lab / Harvard,,N/A,"Sickle cell, Beta thalassemia",N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune/Hematology,,Active,,
W12-007,Gene Therapy Delivery Platform,Cepko Lab / Harvard,,N/A,Multiple diseases,N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune/Genetic,,Active,,
W12-008,Rilzabrutinib,Principia Biopharma (acquired by Sanofi),,N/A,Multiple autoimmune conditions,N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune,,Approved,,
W12-009,Immunai Immune Mapping Platform,Immunai,,N/A,"Cancer, Autoimmune diseases",N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune/Oncology,,Active,,
W12-010,mRNA LNP T Cell Platform,Mitchell Lab / Penn,,N/A,Multiple autoimmune diseases,N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune,,Active,,
W12-011,CAAR-T for Pemphigus,Cabaletta Bio (Penn Spinout),,N/A,"Pemphigus vulgaris, Myasthenia gravis",N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune,,Active,,
W12-012,Myasthenia Gravis Immunotherapy,Lindstrom Lab / Penn,,N/A,Myasthenia gravis,N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune,,Active,,
W12-013,HIT-AI Drug Repurposing,Cherry Lab / Penn,,N/A,160+ autoimmune diseases,N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune,,Active,,
W12-014,CECTA Cell Therapy in Autoimmunity,Porter Lab / Penn,,N/A,Multiple autoimmune diseases,N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune,,Active,,
W12-015,Infini Fluidics Microfluidics,Infini Fluidics,,N/A,Multiple,N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune/Vaccines,,Active,,
W12-016,Nucleome Dark Genome Platform,Nucleome Therapeutics,,N/A,"SLE, RA, Multiple Sclerosis",N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune,,Active,,
W12-017,MiroBio Checkpoint Agonists,MiroBio (acquired by Gilead),,N/A,Multiple autoimmune diseases,N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune,,Acquired by Gilead ($405M),,
W12-018,Immunocore ImmTAX Platform,Immunocore,,N/A,Multiple,N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune/Oncology/Infectious,,Commercial,,
W12-019,MatchBio CAR-T Sensitivity,MatchBio,,N/A,"Cancer, Autoimmune",N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune/Oncology,,Active,,
W12-020,T-Therapeutics OpTiMus Platform,T-Therapeutics,,N/A,"Pan-autoimmune, Multiple cancers",N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune/Oncology,,Active,,
W12-021,Alchemab Therapeutics,Alchemab Therapeutics,,N/A,Multiple,N/A,N/A,N/A,0.0,N/A,,,,,,,,,Autoimmune,,Active,,
W12-022,TRIMTECH Therapeutics,TRIMTECH Therapeutics,,N/A,Neurodegenerative diseases,N/A,N/A,N/A,0.0,N/A,,,,,,,,,Neurodegenerative/Autoimmune,,Active,,
